Workout_ID,Difficulty,Focus_Area,Routine,Goal
WK_4619,Intermediate,Push,Incline Bench Press | Bench Press | Tricep Extensions | Dips | Skull Crushers,Weight Loss
WK_4620,Intermediate,Core & Cardio,Jumping Jacks | Crunches | Planks | Bicycle Crunches | High Knees | Running,Muscle Gain
WK_4621,Beginner,Full Body,Tricep Extensions | Face Pulls | Bird-Dogs | Bicycle Crunches,Weight Loss
WK_4622,Beginner,Core & Cardio,Jumping Jacks | Running | Crunches | Forearm Planks,General Fitness
WK_4623,Advanced,Full Body,Chest-supported Rows | Overhead Press | Neutral-grip Dumbbell Press | Military Press,General Fitness
WK_4624,Beginner,Lower Body,Standing Calf Raises | Leg Press | Seated Calf Raises | Wall Sits | Box Jumps,General Fitness
WK_4625,Advanced,Upper Body,Military Press | Dips | Knuckle Push-ups | Bicep Curls | Pull-ups,Muscle Gain
WK_4626,Intermediate,Pull,Bent-over Rows | Lat Pulldowns | Face Pulls | Chin-ups | Dumbbell Rows | Bicep Curls,General Fitness
WK_4627,Intermediate,Pull,Chest-supported Rows | Bicep Curls | Chin-ups | Bent-over Rows | Pull-ups,General Fitness
WK_4628,Intermediate,Legs,Lunges | Standing Calf Raises | Clamshells | Glute Bridges | Leg Press | Bulgarian Split Squats,Weight Loss
WK_4629,Beginner,Full Body,Military Press | Pull-ups | Bench Press | Forearm Planks | Leg Curls,Muscle Gain
WK_4630,Intermediate,Legs,Leg Curls | Lunges | Standing Calf Raises | Glute Bridges,General Fitness
WK_4631,Advanced,Legs,Clamshells | Standing Calf Raises | Wall Sits | Leg Curls | Box Jumps | Seated Calf Raises,General Fitness
WK_4632,Beginner,Push,Military Press | Skull Crushers | Tricep Extensions | Neutral-grip Dumbbell Press,Weight Loss
WK_4633,Advanced,Legs,Glute Bridges | Seated Calf Raises | Squat Jumps | Lunges | Wall Sits | Leg Press,General Fitness
WK_4634,Advanced,Upper Body,Bicep Curls | Face Pulls | Military Press | Dips | Chin-ups,Weight Loss
WK_4635,Advanced,Full Body,Dumbbell Rows | Push-ups | Leg Curls | Deadlifts,General Fitness
WK_4636,Beginner,Lower Body,Bulgarian Split Squats | Clamshells | Leg Curls | Standing Calf Raises | Wall Sits,Weight Loss
WK_4637,Advanced,Full Body,Squats | Standing Calf Raises | Pull-ups | Incline Bench Press,Weight Loss
WK_4638,Advanced,Core & Cardio,Forearm Planks | Crunches | High Knees | Russian Twists | Sprints,Muscle Gain
WK_4639,Beginner,Lower Body,Bulgarian Split Squats | Seated Calf Raises | Squat Jumps | Glute Bridges,General Fitness
WK_4640,Beginner,Lower Body,Box Jumps | Leg Press | Wall Sits | Clamshells | Leg Curls,Muscle Gain
WK_4641,Intermediate,Push,Knuckle Push-ups | Bench Press | Military Press | Push-ups,Muscle Gain
WK_4642,Beginner,Upper Body,Push-ups | Bicep Curls | Cable Crossovers | Neutral-grip Dumbbell Press,Muscle Gain
WK_4643,Advanced,Full Body,Hammer Curls | Chin-ups | Crunches | Bird-Dogs,Weight Loss
WK_4644,Intermediate,Pull,Hammer Curls | Bent-over Rows | Chin-ups | Dumbbell Rows | Lat Pulldowns,Weight Loss
WK_4645,Beginner,Upper Body,Deadlifts | Face Pulls | Incline Bench Press | Lat Pulldowns,Muscle Gain
WK_4646,Advanced,Lower Body,Lunges | Box Jumps | Clamshells | Leg Curls,Weight Loss
WK_4647,Intermediate,Pull,Chin-ups | Pull-ups | Chest-supported Rows | Bent-over Rows | Bicep Curls | Hammer Curls,General Fitness
WK_4648,Intermediate,Lower Body,Squats | Bulgarian Split Squats | Leg Curls | Seated Calf Raises,Muscle Gain
WK_4649,Beginner,Lower Body,Wall Sits | Lunges | Box Jumps | Squats,General Fitness
WK_4650,Intermediate,Push,Incline Bench Press | Bench Press | Neutral-grip Dumbbell Press | Military Press | Cable Crossovers,Muscle Gain
WK_4651,Beginner,Full Body,Burpees | Planks | Bicep Curls | Chin-ups,Muscle Gain
WK_4652,Advanced,Push,Overhead Press | Push-ups | Incline Bench Press | Dips,Weight Loss
WK_4653,Advanced,Legs,Leg Curls | Squat Jumps | Standing Calf Raises | Clamshells | Wall Sits,Muscle Gain
WK_4654,Intermediate,Pull,Chest-supported Rows | Bicep Curls | Deadlifts | Seated Cable Rows | Pull-ups,General Fitness
WK_4655,Intermediate,Pull,Seated Cable Rows | Face Pulls | Bicep Curls | Bent-over Rows | Pull-ups | Chest-supported Rows,General Fitness
WK_4656,Advanced,Push,Bench Press | Overhead Press | Tricep Extensions | Military Press | Skull Crushers | Push-ups,General Fitness
WK_4657,Intermediate,Lower Body,Glute Bridges | Leg Press | Seated Calf Raises | Standing Calf Raises,Weight Loss
WK_4658,Advanced,Upper Body,Tricep Extensions | Bent-over Rows | Face Pulls | Military Press,General Fitness
WK_4659,Advanced,Lower Body,Clamshells | Leg Curls | Squat Jumps | Box Jumps | Wall Sits | Standing Calf Raises,General Fitness
WK_4660,Intermediate,Lower Body,Leg Press | Seated Calf Raises | Wall Sits | Squat Jumps | Glute Bridges,Muscle Gain
WK_4661,Advanced,Full Body,Bird-Dogs | Seated Cable Rows | Crunches | Neutral-grip Dumbbell Press | Standing Calf Raises | Leg Curls,Weight Loss
WK_4662,Intermediate,Push,Push-ups | Bench Press | Neutral-grip Dumbbell Press | Overhead Press | Military Press,Muscle Gain
WK_4663,Beginner,Pull,Dumbbell Rows | Face Pulls | Lat Pulldowns | Pull-ups | Bicep Curls | Chin-ups,Weight Loss
WK_4664,Beginner,Lower Body,Squats | Leg Curls | Squat Jumps | Glute Bridges | Wall Sits,General Fitness
WK_4665,Advanced,Legs,Squats | Leg Curls | Wall Sits | Squat Jumps,Muscle Gain
WK_4666,Intermediate,Core & Cardio,High Knees | Bicycle Crunches | Sprints | Burpees | Crunches | Bird-Dogs,General Fitness
WK_4667,Advanced,Legs,Clamshells | Box Jumps | Lunges | Wall Sits | Bulgarian Split Squats | Standing Calf Raises,Muscle Gain
WK_4668,Intermediate,Upper Body,Overhead Press | Incline Bench Press | Neutral-grip Dumbbell Press | Push-ups | Dumbbell Rows | Deadlifts,Weight Loss
WK_4669,Advanced,Upper Body,Bent-over Rows | Pull-ups | Seated Cable Rows | Military Press | Cable Crossovers | Incline Bench Press,Muscle Gain
WK_4670,Intermediate,Push,Incline Bench Press | Tricep Extensions | Skull Crushers | Overhead Press,Weight Loss
WK_4671,Beginner,Pull,Pull-ups | Hammer Curls | Lat Pulldowns | Chin-ups | Seated Cable Rows,Muscle Gain
WK_4672,Beginner,Lower Body,Leg Press | Bulgarian Split Squats | Leg Curls | Clamshells | Box Jumps,Weight Loss
WK_4673,Intermediate,Core & Cardio,Burpees | Forearm Planks | Russian Twists | Crunches,Muscle Gain
WK_4674,Advanced,Push,Skull Crushers | Neutral-grip Dumbbell Press | Knuckle Push-ups | Tricep Extensions | Military Press | Incline Bench Press,General Fitness
WK_4675,Intermediate,Core & Cardio,Forearm Planks | High Knees | Sit-ups | Jumping Jacks,General Fitness
WK_4676,Beginner,Legs,Wall Sits | Glute Bridges | Leg Press | Clamshells | Standing Calf Raises | Lunges,General Fitness
WK_4677,Advanced,Push,Dips | Bench Press | Tricep Extensions | Overhead Press | Military Press | Skull Crushers,Muscle Gain
WK_4678,Intermediate,Full Body,Leg Curls | Military Press | Skull Crushers | Mountain Climbers | Hammer Curls | Russian Twists,General Fitness
WK_4679,Intermediate,Full Body,Tricep Extensions | Bicep Curls | Burpees | Clamshells | Seated Cable Rows | Military Press,Weight Loss
WK_4680,Advanced,Full Body,Planks | Bulgarian Split Squats | Military Press | Pull-ups | Squat Jumps | Incline Bench Press,Muscle Gain
WK_4681,Advanced,Push,Overhead Press | Military Press | Knuckle Push-ups | Dips | Skull Crushers,Muscle Gain
WK_4682,Advanced,Lower Body,Leg Curls | Leg Press | Glute Bridges | Lunges,Muscle Gain
WK_4683,Beginner,Full Body,Sprints | Neutral-grip Dumbbell Press | Squat Jumps | Tricep Extensions,General Fitness
WK_4684,Beginner,Upper Body,Dumbbell Rows | Bench Press | Chest-supported Rows | Chin-ups,General Fitness
WK_4685,Beginner,Core & Cardio,Sprints | Sit-ups | Russian Twists | Burpees,General Fitness
WK_4686,Beginner,Legs,Wall Sits | Leg Press | Leg Curls | Lunges | Seated Calf Raises | Clamshells,General Fitness
WK_4687,Beginner,Pull,Pull-ups | Chin-ups | Seated Cable Rows | Face Pulls,Weight Loss
WK_4688,Intermediate,Core & Cardio,Sprints | Bird-Dogs | Jumping Jacks | Planks | Russian Twists,Weight Loss
WK_4689,Advanced,Lower Body,Seated Calf Raises | Squat Jumps | Lunges | Leg Curls | Bulgarian Split Squats,Weight Loss
WK_4690,Intermediate,Legs,Squats | Wall Sits | Leg Curls | Lunges,Weight Loss
WK_4691,Intermediate,Push,Incline Bench Press | Dips | Bench Press | Neutral-grip Dumbbell Press,Muscle Gain
WK_4692,Intermediate,Full Body,Leg Curls | Bicycle Crunches | Hammer Curls | Bench Press,General Fitness
WK_4693,Intermediate,Upper Body,Chest-supported Rows | Tricep Extensions | Deadlifts | Seated Cable Rows | Bent-over Rows | Bicep Curls,Muscle Gain
WK_4694,Beginner,Full Body,Incline Bench Press | Squats | Russian Twists | Burpees | Seated Cable Rows | Leg Curls,Weight Loss
WK_4695,Beginner,Pull,Seated Cable Rows | Dumbbell Rows | Hammer Curls | Bent-over Rows | Lat Pulldowns,Weight Loss
WK_4696,Intermediate,Pull,Bicep Curls | Face Pulls | Pull-ups | Dumbbell Rows | Bent-over Rows,Muscle Gain
WK_4697,Intermediate,Pull,Face Pulls | Chest-supported Rows | Hammer Curls | Bent-over Rows | Deadlifts | Lat Pulldowns,Muscle Gain
WK_4698,Advanced,Legs,Glute Bridges | Lunges | Bulgarian Split Squats | Leg Curls,Weight Loss
WK_4699,Intermediate,Pull,Chin-ups | Seated Cable Rows | Bent-over Rows | Pull-ups | Chest-supported Rows,Weight Loss
WK_4700,Intermediate,Core & Cardio,High Knees | Planks | Sprints | Jumping Jacks,General Fitness
WK_4701,Advanced,Full Body,Seated Calf Raises | Lunges | Sprints | Sit-ups,Muscle Gain
WK_4702,Beginner,Legs,Standing Calf Raises | Lunges | Leg Curls | Seated Calf Raises,Muscle Gain
WK_4703,Advanced,Upper Body,Hammer Curls | Tricep Extensions | Face Pulls | Cable Crossovers | Dumbbell Rows | Chin-ups,Muscle Gain
WK_4704,Intermediate,Pull,Chin-ups | Pull-ups | Hammer Curls | Seated Cable Rows,Weight Loss
WK_4705,Advanced,Full Body,Sit-ups | Forearm Planks | Tricep Extensions | Pull-ups,General Fitness
WK_4706,Beginner,Full Body,Lunges | Wall Sits | Burpees | High Knees,Muscle Gain
WK_4707,Beginner,Legs,Box Jumps | Bulgarian Split Squats | Clamshells | Leg Curls | Glute Bridges,General Fitness
WK_4708,Beginner,Legs,Leg Curls | Clamshells | Standing Calf Raises | Leg Press | Box Jumps | Seated Calf Raises,General Fitness
WK_4709,Intermediate,Full Body,Sit-ups | Box Jumps | Dips | Burpees | Skull Crushers,General Fitness
WK_4710,Advanced,Upper Body,Military Press | Dumbbell Rows | Neutral-grip Dumbbell Press | Push-ups | Lat Pulldowns,General Fitness
WK_4711,Intermediate,Push,Military Press | Dips | Incline Bench Press | Tricep Extensions,Weight Loss
WK_4712,Intermediate,Pull,Pull-ups | Dumbbell Rows | Bent-over Rows | Chin-ups,Weight Loss
WK_4713,Advanced,Legs,Clamshells | Wall Sits | Seated Calf Raises | Squats | Lunges | Bulgarian Split Squats,Weight Loss
WK_4714,Intermediate,Core & Cardio,High Knees | Bicycle Crunches | Crunches | Sit-ups | Sprints | Running,General Fitness
WK_4715,Beginner,Lower Body,Glute Bridges | Clamshells | Standing Calf Raises | Squats,Muscle Gain
WK_4716,Intermediate,Upper Body,Bicep Curls | Lat Pulldowns | Push-ups | Deadlifts,Muscle Gain
WK_4717,Intermediate,Full Body,Crunches | Skull Crushers | Jumping Jacks | Clamshells | Cable Crossovers | Hammer Curls,Muscle Gain
WK_4718,Beginner,Pull,Deadlifts | Bicep Curls | Lat Pulldowns | Chin-ups,General Fitness
WK_4719,Intermediate,Pull,Bicep Curls | Dumbbell Rows | Chin-ups | Deadlifts | Seated Cable Rows,Weight Loss
WK_4720,Beginner,Full Body,Sprints | Box Jumps | Planks | Bird-Dogs | Push-ups | Jumping Jacks,General Fitness
WK_4721,Beginner,Core & Cardio,Bicycle Crunches | Sit-ups | Burpees | Mountain Climbers | Planks,Weight Loss
WK_4722,Beginner,Push,Neutral-grip Dumbbell Press | Push-ups | Skull Crushers | Cable Crossovers,Muscle Gain
WK_4723,Intermediate,Upper Body,Push-ups | Neutral-grip Dumbbell Press | Overhead Press | Bicep Curls | Bench Press,Muscle Gain
WK_4724,Intermediate,Upper Body,Hammer Curls | Bicep Curls | Push-ups | Bench Press | Neutral-grip Dumbbell Press | Lat Pulldowns,Muscle Gain
WK_4725,Beginner,Full Body,Seated Calf Raises | Deadlifts | Bicep Curls | Overhead Press,Weight Loss
WK_4726,Intermediate,Lower Body,Bulgarian Split Squats | Glute Bridges | Wall Sits | Box Jumps | Seated Calf Raises | Squat Jumps,Muscle Gain
WK_4727,Beginner,Pull,Bent-over Rows | Seated Cable Rows | Dumbbell Rows | Chin-ups | Bicep Curls | Chest-supported Rows,Muscle Gain
WK_4728,Intermediate,Pull,Bicep Curls | Dumbbell Rows | Chest-supported Rows | Face Pulls,Muscle Gain
WK_4729,Advanced,Legs,Clamshells | Wall Sits | Standing Calf Raises | Squat Jumps,Weight Loss
WK_4730,Beginner,Push,Skull Crushers | Tricep Extensions | Neutral-grip Dumbbell Press | Dips,General Fitness
WK_4731,Beginner,Full Body,Squat Jumps | Chin-ups | Lat Pulldowns | Jumping Jacks,Muscle Gain
WK_4732,Beginner,Upper Body,Dips | Push-ups | Neutral-grip Dumbbell Press | Chin-ups | Face Pulls,Weight Loss
WK_4733,Intermediate,Legs,Squats | Leg Curls | Squat Jumps | Wall Sits,General Fitness
WK_4734,Advanced,Lower Body,Wall Sits | Lunges | Squats | Squat Jumps | Seated Calf Raises,General Fitness
WK_4735,Beginner,Core & Cardio,Sit-ups | Russian Twists | High Knees | Running | Planks,Weight Loss
WK_4736,Beginner,Core & Cardio,Sit-ups | Forearm Planks | High Knees | Sprints | Bird-Dogs | Crunches,General Fitness
WK_4737,Advanced,Full Body,Chest-supported Rows | Running | Pull-ups | Push-ups | Seated Cable Rows,Weight Loss
WK_4738,Advanced,Pull,Hammer Curls | Deadlifts | Bent-over Rows | Seated Cable Rows | Chest-supported Rows,Weight Loss
WK_4739,Intermediate,Pull,Bicep Curls | Hammer Curls | Lat Pulldowns | Dumbbell Rows | Bent-over Rows | Chin-ups,Weight Loss
WK_4740,Advanced,Core & Cardio,Burpees | High Knees | Sprints | Bird-Dogs,Weight Loss
WK_4741,Beginner,Full Body,Bicep Curls | Seated Cable Rows | Burpees | Glute Bridges | Overhead Press | Crunches,General Fitness
WK_4742,Intermediate,Lower Body,Bulgarian Split Squats | Wall Sits | Leg Press | Squats | Lunges,Weight Loss
WK_4743,Advanced,Lower Body,Standing Calf Raises | Wall Sits | Box Jumps | Leg Curls | Clamshells | Squats,Muscle Gain
WK_4744,Beginner,Core & Cardio,High Knees | Crunches | Russian Twists | Forearm Planks | Running,Weight Loss
WK_4745,Beginner,Core & Cardio,Jumping Jacks | Sprints | Planks | Forearm Planks | Crunches | Bicycle Crunches,Weight Loss
WK_4746,Beginner,Core & Cardio,Bicycle Crunches | Sprints | Mountain Climbers | Russian Twists | Burpees,General Fitness
WK_4747,Advanced,Upper Body,Dips | Lat Pulldowns | Face Pulls | Push-ups,General Fitness
WK_4748,Beginner,Upper Body,Push-ups | Skull Crushers | Chest-supported Rows | Chin-ups | Knuckle Push-ups | Seated Cable Rows,Weight Loss
WK_4749,Advanced,Push,Bench Press | Dips | Incline Bench Press | Knuckle Push-ups,Muscle Gain
WK_4750,Intermediate,Pull,Deadlifts | Face Pulls | Chin-ups | Chest-supported Rows | Seated Cable Rows | Hammer Curls,Weight Loss
WK_4751,Intermediate,Push,Cable Crossovers | Push-ups | Military Press | Knuckle Push-ups,General Fitness
WK_4752,Advanced,Lower Body,Bulgarian Split Squats | Seated Calf Raises | Lunges | Squat Jumps | Wall Sits,General Fitness
WK_4753,Beginner,Upper Body,Lat Pulldowns | Deadlifts | Knuckle Push-ups | Pull-ups | Face Pulls,Muscle Gain
WK_4754,Intermediate,Lower Body,Leg Press | Squats | Box Jumps | Standing Calf Raises | Bulgarian Split Squats,Muscle Gain
WK_4755,Beginner,Lower Body,Squats | Lunges | Leg Press | Glute Bridges | Standing Calf Raises | Wall Sits,General Fitness
WK_4756,Advanced,Pull,Face Pulls | Chest-supported Rows | Chin-ups | Hammer Curls | Bicep Curls | Dumbbell Rows,Weight Loss
WK_4757,Advanced,Full Body,Incline Bench Press | Box Jumps | Russian Twists | Skull Crushers | Dips | Chin-ups,General Fitness
WK_4758,Advanced,Push,Knuckle Push-ups | Cable Crossovers | Tricep Extensions | Push-ups | Incline Bench Press | Dips,General Fitness
WK_4759,Beginner,Legs,Leg Curls | Bulgarian Split Squats | Clamshells | Leg Press | Squat Jumps | Box Jumps,Muscle Gain
WK_4760,Beginner,Lower Body,Wall Sits | Glute Bridges | Standing Calf Raises | Bulgarian Split Squats | Leg Press | Lunges,Muscle Gain
WK_4761,Intermediate,Core & Cardio,Jumping Jacks | Mountain Climbers | Running | Russian Twists | Sit-ups | Crunches,Weight Loss
WK_4762,Intermediate,Full Body,Bulgarian Split Squats | Dips | Lunges | Russian Twists | Clamshells | Sprints,Muscle Gain
WK_4763,Intermediate,Upper Body,Neutral-grip Dumbbell Press | Bicep Curls | Dips | Hammer Curls | Pull-ups,General Fitness
WK_4764,Advanced,Pull,Pull-ups | Face Pulls | Dumbbell Rows | Lat Pulldowns | Seated Cable Rows | Hammer Curls,Muscle Gain
WK_4765,Beginner,Full Body,Wall Sits | Bulgarian Split Squats | Incline Bench Press | Burpees | Leg Press,Weight Loss
WK_4766,Beginner,Pull,Bicep Curls | Deadlifts | Pull-ups | Bent-over Rows,Weight Loss
WK_4767,Intermediate,Core & Cardio,Mountain Climbers | Russian Twists | Jumping Jacks | Burpees | High Knees | Sit-ups,Muscle Gain
WK_4768,Advanced,Full Body,Dips | Cable Crossovers | Bulgarian Split Squats | Squat Jumps,Weight Loss
WK_4769,Intermediate,Core & Cardio,Burpees | Sit-ups | Forearm Planks | Running | Sprints,Muscle Gain
WK_4770,Intermediate,Full Body,Running | Sprints | Crunches | Tricep Extensions | Bicycle Crunches,Muscle Gain
WK_4771,Beginner,Full Body,Squats | Seated Calf Raises | Wall Sits | Sit-ups | Mountain Climbers | Standing Calf Raises,Weight Loss
WK_4772,Intermediate,Lower Body,Box Jumps | Squat Jumps | Leg Press | Clamshells | Lunges | Leg Curls,Muscle Gain
WK_4773,Advanced,Full Body,Lunges | Planks | Russian Twists | Leg Curls | Box Jumps | Face Pulls,Muscle Gain
WK_4774,Beginner,Core & Cardio,Mountain Climbers | Planks | Sprints | Jumping Jacks | Running | Bird-Dogs,Muscle Gain
WK_4775,Intermediate,Core & Cardio,Planks | Forearm Planks | Mountain Climbers | Bicycle Crunches,Weight Loss
WK_4776,Intermediate,Push,Skull Crushers | Tricep Extensions | Knuckle Push-ups | Overhead Press | Push-ups,Muscle Gain
WK_4777,Advanced,Full Body,Pull-ups | Standing Calf Raises | Squat Jumps | Hammer Curls | Burpees | Crunches,General Fitness
WK_4778,Beginner,Lower Body,Wall Sits | Box Jumps | Lunges | Squat Jumps | Clamshells,General Fitness
WK_4779,Intermediate,Core & Cardio,Burpees | Sprints | Mountain Climbers | Planks,Weight Loss
WK_4780,Beginner,Legs,Bulgarian Split Squats | Wall Sits | Box Jumps | Lunges,Muscle Gain
WK_4781,Advanced,Upper Body,Skull Crushers | Bench Press | Lat Pulldowns | Push-ups | Hammer Curls | Tricep Extensions,Weight Loss
WK_4782,Intermediate,Full Body,Lunges | Pull-ups | Bicep Curls | Burpees,Muscle Gain
WK_4783,Advanced,Core & Cardio,Forearm Planks | Burpees | Russian Twists | Sprints | Jumping Jacks,General Fitness
WK_4784,Advanced,Pull,Bicep Curls | Hammer Curls | Seated Cable Rows | Dumbbell Rows,General Fitness
WK_4785,Beginner,Full Body,Bicycle Crunches | Forearm Planks | Neutral-grip Dumbbell Press | Squats | Skull Crushers,General Fitness
WK_4786,Beginner,Pull,Bent-over Rows | Chest-supported Rows | Pull-ups | Face Pulls | Lat Pulldowns | Chin-ups,Muscle Gain
WK_4787,Advanced,Pull,Seated Cable Rows | Bent-over Rows | Chest-supported Rows | Deadlifts | Chin-ups | Bicep Curls,General Fitness
WK_4788,Advanced,Pull,Chin-ups | Lat Pulldowns | Deadlifts | Face Pulls | Bent-over Rows,General Fitness
WK_4789,Advanced,Upper Body,Neutral-grip Dumbbell Press | Seated Cable Rows | Tricep Extensions | Cable Crossovers | Dumbbell Rows,Muscle Gain
