Workout_ID,Workout_Name,Goal,Difficulty,Focus_Area,Duration_Min,Estimated_Calories_Burned,Routine
WK_1704,Beginner Lower Body Focus,Weight Loss,Beginner,Legs,30,252,1. Glute Bridges (3 sets x 12-15 reps) | 2. Reverse Lunges (3 sets x 12-15 reps) | 3. Step-ups (on chair/box) (3 sets x 12-15 reps) | 4. Goblet Squats (3 sets x 12-15 reps) | 5. Forward Lunges (3 sets x 12-15 reps)
WK_1705,Beginner Push Routine,Muscle Gain,Beginner,Push (Chest/Shoulders/Triceps),45,225,1. Diamond Push-ups (3 sets x 8-10 reps) | 2. Pike Push-ups (3 sets x 8-10 reps) | 3. Dumbbell Overhead Press (3 sets x 8-10 reps) | 4. Dumbbell Bench Press (3 sets x 8-10 reps) | 5. Push-ups (3 sets x 8-10 reps)
WK_1706,Advanced Lower Body Focus,Muscle Gain,Advanced,Legs,45,337,1. Reverse Lunges (4 sets x 6-8 reps (heavy)) | 2. Bodyweight Squats (4 sets x 6-8 reps (heavy)) | 3. Glute Bridges (4 sets x 6-8 reps (heavy)) | 4. Wall Sit (4 sets x 6-8 reps (heavy)) | 5. Goblet Squats (4 sets x 6-8 reps (heavy)) | Finisher: Shadow Boxing (3 sets of max effort)
WK_1707,Beginner Lower Body Focus,Muscle Gain,Beginner,Legs,60,360,1. Forward Lunges (3 sets x 8-10 reps) | 2. Calf Raises (3 sets x 8-10 reps) | 3. Glute Bridges (3 sets x 8-10 reps) | 4. Goblet Squats (3 sets x 8-10 reps) | 5. Wall Sit (3 sets x 8-10 reps) | Finisher: Mountain Climbers (2 sets of 30 seconds)
WK_1708,Intermediate Push Routine,Muscle Gain,Intermediate,Push (Chest/Shoulders/Triceps),60,330,1. Lateral Raises (4 sets x 8-12 reps) | 2. Diamond Push-ups (4 sets x 8-12 reps) | 3. Dumbbell Bench Press (4 sets x 8-12 reps) | 4. Pike Push-ups (4 sets x 8-12 reps) | 5. Dumbbell Chest Flyes (4 sets x 8-12 reps)
WK_1709,Intermediate Lower Body Focus,Muscle Gain,Intermediate,Legs,45,297,1. Wall Sit (4 sets x 8-12 reps) | 2. Step-ups (on chair/box) (4 sets x 8-12 reps) | 3. Goblet Squats (4 sets x 8-12 reps) | 4. Reverse Lunges (4 sets x 8-12 reps) | 5. Glute Bridges (4 sets x 8-12 reps) | Finisher: Jump Rope (3 sets of max effort)
WK_1710,Advanced Pull Routine,Muscle Gain,Advanced,Pull (Back/Biceps),45,281,1. Inverted Bodyweight Rows (4 sets x 6-8 reps (heavy)) | 2. Hammer Curls (4 sets x 6-8 reps (heavy)) | 3. Dumbbell Bicep Curls (4 sets x 6-8 reps (heavy)) | 4. Chin-ups (4 sets x 6-8 reps (heavy)) | 5. Lat Pulldowns (4 sets x 6-8 reps (heavy))
WK_1711,Intermediate Core & Sweat,Muscle Gain,Intermediate,Core & Cardio,45,247,1. High Knees (4 sets x 8-12 reps) | 2. Bicycle Crunches (4 sets x 8-12 reps) | 3. Lying Leg Raises (4 sets x 8-12 reps) | 4. Burpees (4 sets x 8-12 reps) | 5. Forearm Plank (4 sets x 8-12 reps) | Finisher: Jump Rope (3 sets of max effort)
WK_1712,Intermediate Lower Body Focus,General Fitness,Intermediate,Legs,45,297,1. Goblet Squats (3 sets x 10-15 reps) | 2. Forward Lunges (3 sets x 10-15 reps) | 3. Wall Sit (3 sets x 10-15 reps) | 4. Jump Squats (3 sets x 10-15 reps) | 5. Step-ups (on chair/box) (3 sets x 10-15 reps)
WK_1713,Intermediate Lower Body Focus,Weight Loss,Intermediate,Legs,30,277,1. Glute Bridges (4 sets x 40 sec work / 20 sec rest) | 2. Calf Raises (4 sets x 40 sec work / 20 sec rest) | 3. Reverse Lunges (4 sets x 40 sec work / 20 sec rest) | 4. Wall Sit (4 sets x 40 sec work / 20 sec rest) | 5. Goblet Squats (4 sets x 40 sec work / 20 sec rest) | Finisher: Mountain Climbers (3 sets of max effort)
WK_1714,Intermediate Upper Body Mix,General Fitness,Intermediate,Upper Body,30,165,1. Inverted Bodyweight Rows (3 sets x 12 reps) | 2. Dumbbell Overhead Press (3 sets x 12 reps) | 3. Dumbbell Bench Press (3 sets x 12 reps) | 4. Hammer Curls (3 sets x 12 reps) | 5. Tricep Kickbacks (3 sets x 12 reps) | Finisher: Jump Rope (3 sets of max effort)
WK_1715,Beginner Push Routine,General Fitness,Beginner,Push (Chest/Shoulders/Triceps),30,150,1. Dumbbell Bench Press (3 sets x 10-15 reps) | 2. Lateral Raises (3 sets x 10-15 reps) | 3. Pike Push-ups (3 sets x 10-15 reps) | 4. Tricep Kickbacks (3 sets x 10-15 reps) | 5. Knee Push-ups (3 sets x 10-15 reps)
WK_1716,Intermediate Core & Sweat,Weight Loss,Intermediate,Core & Cardio,45,346,1. Bird-Dog (4 sets x 40 sec work / 20 sec rest) | 2. Jump Rope (4 sets x 40 sec work / 20 sec rest) | 3. Forearm Plank (4 sets x 40 sec work / 20 sec rest) | 4. Bicycle Crunches (4 sets x 40 sec work / 20 sec rest) | 5. Jogging in Place (4 sets x 40 sec work / 20 sec rest) | Finisher: Shadow Boxing (3 sets of max effort)
WK_1717,Beginner Core & Sweat,Muscle Gain,Beginner,Core & Cardio,45,225,1. High Knees (3 sets x 8-10 reps) | 2. Crunches (3 sets x 8-10 reps) | 3. Russian Twists (3 sets x 8-10 reps) | 4. Mountain Climbers (3 sets x 8-10 reps) | 5. Bird-Dog (3 sets x 8-10 reps) | Finisher: Jumping Jacks (2 sets of 30 seconds)
WK_1718,Advanced Push Routine,General Fitness,Advanced,Push (Chest/Shoulders/Triceps),30,187,1. Wide Grip Push-ups (3 sets x 12 reps) | 2. Diamond Push-ups (3 sets x 12 reps) | 3. Lateral Raises (3 sets x 12 reps) | 4. Pike Push-ups (3 sets x 12 reps) | 5. Dumbbell Chest Flyes (3 sets x 12 reps) | Finisher: Burpees (3 sets of max effort)
WK_1719,Advanced Core & Sweat,General Fitness,Advanced,Core & Cardio,45,281,1. Shadow Boxing (3 sets x 10-15 reps) | 2. Side Plank (3 sets x 10-15 reps) | 3. Forearm Plank (3 sets x 10-15 reps) | 4. Jumping Jacks (3 sets x 10-15 reps) | 5. Bird-Dog (3 sets x 10-15 reps) | Finisher: Burpees (3 sets of max effort)
WK_1720,Advanced Upper Body Mix,General Fitness,Advanced,Upper Body,45,281,1. Dumbbell Chest Flyes (3 sets x 10-15 reps) | 2. Dumbbell Overhead Press (3 sets x 10-15 reps) | 3. Pull-ups (3 sets x 10-15 reps) | 4. Tricep Kickbacks (3 sets x 10-15 reps) | 5. Overhead Tricep Extension (3 sets x 10-15 reps)
WK_1721,Advanced Pull Routine,Weight Loss,Advanced,Pull (Back/Biceps),40,350,1. Dumbbell Bicep Curls (3 sets x 45 sec work / 15 sec rest) | 2. Hammer Curls (3 sets x 45 sec work / 15 sec rest) | 3. Lat Pulldowns (3 sets x 45 sec work / 15 sec rest) | 4. Dumbbell Rows (3 sets x 45 sec work / 15 sec rest) | 5. Superman Extensions (3 sets x 45 sec work / 15 sec rest)
WK_1722,Intermediate Full Body Circuit,Weight Loss,Intermediate,Full Body,30,277,1. Inverted Bodyweight Rows (4 sets x 40 sec work / 20 sec rest) | 2. Jump Squats (4 sets x 40 sec work / 20 sec rest) | 3. Crunches (4 sets x 40 sec work / 20 sec rest) | 4. Push-ups (4 sets x 40 sec work / 20 sec rest) | 5. Calf Raises (4 sets x 40 sec work / 20 sec rest)
WK_1723,Beginner Push Routine,Muscle Gain,Beginner,Push (Chest/Shoulders/Triceps),45,225,1. Dumbbell Bench Press (3 sets x 8-10 reps) | 2. Pike Push-ups (3 sets x 8-10 reps) | 3. Tricep Kickbacks (3 sets x 8-10 reps) | 4. Front Raises (3 sets x 8-10 reps) | 5. Dumbbell Chest Flyes (3 sets x 8-10 reps)
WK_1724,Advanced Core & Sweat,Weight Loss,Advanced,Core & Cardio,30,262,1. Lying Leg Raises (3 sets x 45 sec work / 15 sec rest) | 2. Bird-Dog (3 sets x 45 sec work / 15 sec rest) | 3. Burpees (3 sets x 45 sec work / 15 sec rest) | 4. Shadow Boxing (3 sets x 45 sec work / 15 sec rest) | 5. Dead Bugs (3 sets x 45 sec work / 15 sec rest)
WK_1725,Advanced Full Body Circuit,General Fitness,Advanced,Full Body,30,225,1. Glute Bridges (3 sets x 12 reps) | 2. Dumbbell Rows (3 sets x 12 reps) | 3. Russian Twists (3 sets x 12 reps) | 4. Reverse Lunges (3 sets x 12 reps) | 5. Incline Push-ups (3 sets x 12 reps)
WK_1726,Intermediate Full Body Circuit,Muscle Gain,Intermediate,Full Body,45,297,1. Chin-ups (4 sets x 8-12 reps) | 2. Reverse Lunges (4 sets x 8-12 reps) | 3. Side Plank (4 sets x 8-12 reps) | 4. Glute Bridges (4 sets x 8-12 reps) | 5. Incline Push-ups (4 sets x 8-12 reps) | Finisher: Mountain Climbers (3 sets of max effort)
WK_1727,Intermediate Core & Sweat,Weight Loss,Intermediate,Core & Cardio,30,231,1. Dead Bugs (3 sets x 40 sec work / 20 sec rest) | 2. Jump Rope (3 sets x 40 sec work / 20 sec rest) | 3. Jogging in Place (3 sets x 40 sec work / 20 sec rest) | 4. Bird-Dog (3 sets x 40 sec work / 20 sec rest) | 5. Russian Twists (3 sets x 40 sec work / 20 sec rest)
WK_1728,Intermediate Full Body Circuit,General Fitness,Intermediate,Full Body,30,198,1. Glute Bridges (3 sets x 10-15 reps) | 2. Russian Twists (3 sets x 10-15 reps) | 3. Lat Pulldowns (3 sets x 10-15 reps) | 4. Goblet Squats (3 sets x 10-15 reps) | 5. Dumbbell Chest Flyes (3 sets x 10-15 reps) | Finisher: Jumping Jacks (3 sets of max effort)
WK_1729,Beginner Full Body Circuit,General Fitness,Beginner,Full Body,45,270,1. Dead Bugs (3 sets x 12 reps) | 2. Calf Raises (3 sets x 12 reps) | 3. Push-ups (3 sets x 12 reps) | 4. Superman Extensions (3 sets x 12 reps) | 5. Wall Sit (3 sets x 12 reps)
WK_1730,Intermediate Upper Body Mix,Weight Loss,Intermediate,Upper Body,40,308,1. Barbell Bench Press (3 sets x 40 sec work / 20 sec rest) | 2. Dumbbell Bicep Curls (3 sets x 40 sec work / 20 sec rest) | 3. Pike Push-ups (3 sets x 40 sec work / 20 sec rest) | 4. Chair Tricep Dips (3 sets x 40 sec work / 20 sec rest) | 5. Lat Pulldowns (3 sets x 40 sec work / 20 sec rest)
WK_1731,Advanced Full Body Circuit,General Fitness,Advanced,Full Body,30,225,1. Bird-Dog (3 sets x 12 reps) | 2. Chin-ups (3 sets x 12 reps) | 3. Wall Sit (3 sets x 12 reps) | 4. Glute Bridges (3 sets x 12 reps) | 5. Barbell Bench Press (3 sets x 12 reps) | Finisher: High Knees (3 sets of max effort)
WK_1732,Beginner Push Routine,Muscle Gain,Beginner,Push (Chest/Shoulders/Triceps),60,300,1. Diamond Push-ups (3 sets x 8-10 reps) | 2. Lateral Raises (3 sets x 8-10 reps) | 3. Knee Push-ups (3 sets x 8-10 reps) | 4. Incline Push-ups (3 sets x 8-10 reps) | 5. Dumbbell Overhead Press (3 sets x 8-10 reps) | Finisher: Burpees (2 sets of 30 seconds)
WK_1733,Beginner Lower Body Focus,Muscle Gain,Beginner,Legs,60,360,1. Bodyweight Squats (3 sets x 8-10 reps) | 2. Jump Squats (3 sets x 8-10 reps) | 3. Reverse Lunges (3 sets x 8-10 reps) | 4. Glute Bridges (3 sets x 8-10 reps) | 5. Forward Lunges (3 sets x 8-10 reps) | Finisher: Jump Rope (2 sets of 30 seconds)
WK_1734,Beginner Lower Body Focus,Weight Loss,Beginner,Legs,30,252,1. Calf Raises (3 sets x 12-15 reps) | 2. Glute Bridges (3 sets x 12-15 reps) | 3. Reverse Lunges (3 sets x 12-15 reps) | 4. Goblet Squats (3 sets x 12-15 reps) | 5. Jump Squats (3 sets x 12-15 reps)
WK_1735,Beginner Lower Body Focus,Muscle Gain,Beginner,Legs,60,360,1. Calf Raises (3 sets x 8-10 reps) | 2. Glute Bridges (3 sets x 8-10 reps) | 3. Forward Lunges (3 sets x 8-10 reps) | 4. Reverse Lunges (3 sets x 8-10 reps) | 5. Goblet Squats (3 sets x 8-10 reps) | Finisher: High Knees (2 sets of 30 seconds)
WK_1736,Beginner Push Routine,Weight Loss,Beginner,Push (Chest/Shoulders/Triceps),40,280,1. Barbell Bench Press (3 sets x 12-15 reps) | 2. Pike Push-ups (3 sets x 12-15 reps) | 3. Overhead Tricep Extension (3 sets x 12-15 reps) | 4. Dumbbell Overhead Press (3 sets x 12-15 reps) | 5. Push-ups (3 sets x 12-15 reps)
WK_1737,Advanced Core & Sweat,General Fitness,Advanced,Core & Cardio,45,281,1. Lying Leg Raises (3 sets x 10-15 reps) | 2. Mountain Climbers (3 sets x 10-15 reps) | 3. Bicycle Crunches (3 sets x 10-15 reps) | 4. Jogging in Place (3 sets x 10-15 reps) | 5. Side Plank (3 sets x 10-15 reps) | Finisher: Burpees (3 sets of max effort)
WK_1738,Intermediate Full Body Circuit,General Fitness,Intermediate,Full Body,45,297,1. Jump Squats (3 sets x 12 reps) | 2. Dumbbell Rows (3 sets x 12 reps) | 3. Bicycle Crunches (3 sets x 12 reps) | 4. Dumbbell Bench Press (3 sets x 12 reps) | 5. Glute Bridges (3 sets x 12 reps) | Finisher: Jumping Jacks (3 sets of max effort)
WK_1739,Beginner Core & Sweat,Muscle Gain,Beginner,Core & Cardio,45,225,1. Lying Leg Raises (3 sets x 8-10 reps) | 2. Side Plank (3 sets x 8-10 reps) | 3. Bicycle Crunches (3 sets x 8-10 reps) | 4. Mountain Climbers (3 sets x 8-10 reps) | 5. Jogging in Place (3 sets x 8-10 reps)
WK_1740,Advanced Upper Body Mix,General Fitness,Advanced,Upper Body,30,187,1. Knee Push-ups (3 sets x 12 reps) | 2. Seated Dumbbell Press (3 sets x 12 reps) | 3. Chair Tricep Dips (3 sets x 12 reps) | 4. Diamond Push-ups (3 sets x 12 reps) | 5. Lat Pulldowns (3 sets x 12 reps)
WK_1741,Beginner Push Routine,General Fitness,Beginner,Push (Chest/Shoulders/Triceps),30,150,1. Seated Dumbbell Press (3 sets x 12 reps) | 2. Chair Tricep Dips (3 sets x 12 reps) | 3. Wide Grip Push-ups (3 sets x 12 reps) | 4. Dumbbell Bench Press (3 sets x 12 reps) | 5. Dumbbell Overhead Press (3 sets x 12 reps)
WK_1742,Beginner Core & Sweat,Weight Loss,Beginner,Core & Cardio,45,315,1. Jump Rope (3 sets x 12-15 reps) | 2. Burpees (3 sets x 12-15 reps) | 3. Forearm Plank (3 sets x 12-15 reps) | 4. Dead Bugs (3 sets x 12-15 reps) | 5. Bird-Dog (3 sets x 12-15 reps) | Finisher: High Knees (2 sets of 30 seconds)
WK_1743,Beginner Push Routine,Weight Loss,Beginner,Push (Chest/Shoulders/Triceps),45,315,1. Barbell Bench Press (4 sets x 12-15 reps) | 2. Front Raises (4 sets x 12-15 reps) | 3. Dumbbell Chest Flyes (4 sets x 12-15 reps) | 4. Pike Push-ups (4 sets x 12-15 reps) | 5. Chair Tricep Dips (4 sets x 12-15 reps) | Finisher: Jumping Jacks (2 sets of 30 seconds)
WK_1744,Intermediate Core & Sweat,General Fitness,Intermediate,Core & Cardio,30,165,1. Forearm Plank (3 sets x 12 reps) | 2. Shadow Boxing (3 sets x 12 reps) | 3. Bicycle Crunches (3 sets x 12 reps) | 4. Burpees (3 sets x 12 reps) | 5. Dead Bugs (3 sets x 12 reps) | Finisher: Jogging in Place (3 sets of max effort)
WK_1745,Intermediate Core & Sweat,Muscle Gain,Intermediate,Core & Cardio,45,247,1. Crunches (4 sets x 8-12 reps) | 2. Jumping Jacks (4 sets x 8-12 reps) | 3. Jump Rope (4 sets x 8-12 reps) | 4. Bicycle Crunches (4 sets x 8-12 reps) | 5. Side Plank (4 sets x 8-12 reps)
WK_1746,Beginner Pull Routine,General Fitness,Beginner,Pull (Back/Biceps),30,150,1. Lat Pulldowns (3 sets x 10-15 reps) | 2. Hammer Curls (3 sets x 10-15 reps) | 3. Inverted Bodyweight Rows (3 sets x 10-15 reps) | 4. Pull-ups (3 sets x 10-15 reps) | 5. Dumbbell Bicep Curls (3 sets x 10-15 reps) | Finisher: High Knees (2 sets of 30 seconds)
WK_1747,Beginner Lower Body Focus,Muscle Gain,Beginner,Legs,60,360,1. Jump Squats (4 sets x 8-10 reps) | 2. Forward Lunges (4 sets x 8-10 reps) | 3. Calf Raises (4 sets x 8-10 reps) | 4. Bodyweight Squats (4 sets x 8-10 reps) | 5. Glute Bridges (4 sets x 8-10 reps)
WK_1748,Advanced Lower Body Focus,Weight Loss,Advanced,Legs,30,315,1. Bodyweight Squats (4 sets x 45 sec work / 15 sec rest) | 2. Calf Raises (4 sets x 45 sec work / 15 sec rest) | 3. Goblet Squats (4 sets x 45 sec work / 15 sec rest) | 4. Jump Squats (4 sets x 45 sec work / 15 sec rest) | 5. Forward Lunges (4 sets x 45 sec work / 15 sec rest) | Finisher: Jump Rope (3 sets of max effort)
WK_1749,Beginner Upper Body Mix,Muscle Gain,Beginner,Upper Body,60,300,1. Dumbbell Bicep Curls (4 sets x 8-10 reps) | 2. Inverted Bodyweight Rows (4 sets x 8-10 reps) | 3. Knee Push-ups (4 sets x 8-10 reps) | 4. Hammer Curls (4 sets x 8-10 reps) | 5. Seated Dumbbell Press (4 sets x 8-10 reps)
WK_1750,Advanced Lower Body Focus,Muscle Gain,Advanced,Legs,60,450,1. Wall Sit (3 sets x 6-8 reps (heavy)) | 2. Reverse Lunges (3 sets x 6-8 reps (heavy)) | 3. Glute Bridges (3 sets x 6-8 reps (heavy)) | 4. Bodyweight Squats (3 sets x 6-8 reps (heavy)) | 5. Calf Raises (3 sets x 6-8 reps (heavy))
WK_1751,Advanced Pull Routine,Muscle Gain,Advanced,Pull (Back/Biceps),45,281,1. Superman Extensions (3 sets x 6-8 reps (heavy)) | 2. Dumbbell Bicep Curls (3 sets x 6-8 reps (heavy)) | 3. Dumbbell Rows (3 sets x 6-8 reps (heavy)) | 4. Hammer Curls (3 sets x 6-8 reps (heavy)) | 5. Chin-ups (3 sets x 6-8 reps (heavy))
WK_1752,Advanced Pull Routine,Muscle Gain,Advanced,Pull (Back/Biceps),60,375,1. Chin-ups (3 sets x 6-8 reps (heavy)) | 2. Superman Extensions (3 sets x 6-8 reps (heavy)) | 3. Hammer Curls (3 sets x 6-8 reps (heavy)) | 4. Dumbbell Bicep Curls (3 sets x 6-8 reps (heavy)) | 5. Dumbbell Rows (3 sets x 6-8 reps (heavy))
WK_1753,Advanced Upper Body Mix,Weight Loss,Advanced,Upper Body,30,262,1. Chin-ups (3 sets x 45 sec work / 15 sec rest) | 2. Overhead Tricep Extension (3 sets x 45 sec work / 15 sec rest) | 3. Front Raises (3 sets x 45 sec work / 15 sec rest) | 4. Tricep Kickbacks (3 sets x 45 sec work / 15 sec rest) | 5. Dumbbell Bench Press (3 sets x 45 sec work / 15 sec rest) | Finisher: Jumping Jacks (3 sets of max effort)
WK_1754,Intermediate Pull Routine,Muscle Gain,Intermediate,Pull (Back/Biceps),45,247,1. Chin-ups (3 sets x 8-12 reps) | 2. Hammer Curls (3 sets x 8-12 reps) | 3. Inverted Bodyweight Rows (3 sets x 8-12 reps) | 4. Dumbbell Rows (3 sets x 8-12 reps) | 5. Dumbbell Bicep Curls (3 sets x 8-12 reps)
WK_1755,Intermediate Lower Body Focus,Muscle Gain,Intermediate,Legs,60,396,1. Step-ups (on chair/box) (4 sets x 8-12 reps) | 2. Forward Lunges (4 sets x 8-12 reps) | 3. Wall Sit (4 sets x 8-12 reps) | 4. Goblet Squats (4 sets x 8-12 reps) | 5. Reverse Lunges (4 sets x 8-12 reps)
WK_1756,Beginner Upper Body Mix,Weight Loss,Beginner,Upper Body,40,280,1. Diamond Push-ups (4 sets x 12-15 reps) | 2. Hammer Curls (4 sets x 12-15 reps) | 3. Dumbbell Overhead Press (4 sets x 12-15 reps) | 4. Dumbbell Chest Flyes (4 sets x 12-15 reps) | 5. Pull-ups (4 sets x 12-15 reps) | Finisher: Shadow Boxing (2 sets of 30 seconds)
WK_1757,Beginner Upper Body Mix,Weight Loss,Beginner,Upper Body,40,280,1. Push-ups (4 sets x 12-15 reps) | 2. Lateral Raises (4 sets x 12-15 reps) | 3. Overhead Tricep Extension (4 sets x 12-15 reps) | 4. Lat Pulldowns (4 sets x 12-15 reps) | 5. Dumbbell Bicep Curls (4 sets x 12-15 reps)
WK_1758,Advanced Push Routine,General Fitness,Advanced,Push (Chest/Shoulders/Triceps),45,281,1. Overhead Tricep Extension (3 sets x 10-15 reps) | 2. Seated Dumbbell Press (3 sets x 10-15 reps) | 3. Push-ups (3 sets x 10-15 reps) | 4. Lateral Raises (3 sets x 10-15 reps) | 5. Dumbbell Chest Flyes (3 sets x 10-15 reps)
WK_1759,Advanced Core & Sweat,Weight Loss,Advanced,Core & Cardio,45,393,1. Forearm Plank (4 sets x 45 sec work / 15 sec rest) | 2. Burpees (4 sets x 45 sec work / 15 sec rest) | 3. Jumping Jacks (4 sets x 45 sec work / 15 sec rest) | 4. Lying Leg Raises (4 sets x 45 sec work / 15 sec rest) | 5. Bicycle Crunches (4 sets x 45 sec work / 15 sec rest)
WK_1760,Beginner Upper Body Mix,Weight Loss,Beginner,Upper Body,40,280,1. Hammer Curls (3 sets x 12-15 reps) | 2. Dumbbell Bicep Curls (3 sets x 12-15 reps) | 3. Knee Push-ups (3 sets x 12-15 reps) | 4. Superman Extensions (3 sets x 12-15 reps) | 5. Pike Push-ups (3 sets x 12-15 reps) | Finisher: Jumping Jacks (2 sets of 30 seconds)
WK_1761,Advanced Lower Body Focus,Weight Loss,Advanced,Legs,45,472,1. Wall Sit (3 sets x 45 sec work / 15 sec rest) | 2. Step-ups (on chair/box) (3 sets x 45 sec work / 15 sec rest) | 3. Bodyweight Squats (3 sets x 45 sec work / 15 sec rest) | 4. Forward Lunges (3 sets x 45 sec work / 15 sec rest) | 5. Jump Squats (3 sets x 45 sec work / 15 sec rest) | Finisher: Shadow Boxing (3 sets of max effort)
WK_1762,Intermediate Push Routine,General Fitness,Intermediate,Push (Chest/Shoulders/Triceps),30,165,1. Barbell Bench Press (3 sets x 10-15 reps) | 2. Diamond Push-ups (3 sets x 10-15 reps) | 3. Dumbbell Overhead Press (3 sets x 10-15 reps) | 4. Knee Push-ups (3 sets x 10-15 reps) | 5. Seated Dumbbell Press (3 sets x 10-15 reps) | Finisher: Shadow Boxing (3 sets of max effort)
WK_1763,Advanced Full Body Circuit,Muscle Gain,Advanced,Full Body,60,450,1. Superman Extensions (4 sets x 6-8 reps (heavy)) | 2. Dead Bugs (4 sets x 6-8 reps (heavy)) | 3. Dumbbell Bench Press (4 sets x 6-8 reps (heavy)) | 4. Glute Bridges (4 sets x 6-8 reps (heavy)) | 5. Wall Sit (4 sets x 6-8 reps (heavy))
WK_1764,Intermediate Upper Body Mix,General Fitness,Intermediate,Upper Body,30,165,1. Hammer Curls (3 sets x 12 reps) | 2. Wide Grip Push-ups (3 sets x 12 reps) | 3. Front Raises (3 sets x 12 reps) | 4. Inverted Bodyweight Rows (3 sets x 12 reps) | 5. Tricep Kickbacks (3 sets x 12 reps) | Finisher: Jump Rope (3 sets of max effort)
WK_1765,Intermediate Upper Body Mix,General Fitness,Intermediate,Upper Body,30,165,1. Lat Pulldowns (3 sets x 12 reps) | 2. Dumbbell Overhead Press (3 sets x 12 reps) | 3. Overhead Tricep Extension (3 sets x 12 reps) | 4. Knee Push-ups (3 sets x 12 reps) | 5. Dumbbell Bicep Curls (3 sets x 12 reps) | Finisher: Shadow Boxing (3 sets of max effort)
WK_1766,Beginner Lower Body Focus,General Fitness,Beginner,Legs,30,180,1. Step-ups (on chair/box) (3 sets x 12 reps) | 2. Goblet Squats (3 sets x 12 reps) | 3. Wall Sit (3 sets x 12 reps) | 4. Reverse Lunges (3 sets x 12 reps) | 5. Calf Raises (3 sets x 12 reps) | Finisher: Mountain Climbers (2 sets of 30 seconds)
WK_1767,Intermediate Full Body Circuit,General Fitness,Intermediate,Full Body,30,198,1. Dumbbell Bench Press (3 sets x 12 reps) | 2. Glute Bridges (3 sets x 12 reps) | 3. Lat Pulldowns (3 sets x 12 reps) | 4. Forearm Plank (3 sets x 12 reps) | 5. Wall Sit (3 sets x 12 reps)
WK_1768,Beginner Full Body Circuit,Weight Loss,Beginner,Full Body,30,252,1. Jump Squats (4 sets x 12-15 reps) | 2. Goblet Squats (4 sets x 12-15 reps) | 3. Crunches (4 sets x 12-15 reps) | 4. Inverted Bodyweight Rows (4 sets x 12-15 reps) | 5. Knee Push-ups (4 sets x 12-15 reps)
WK_1769,Intermediate Push Routine,General Fitness,Intermediate,Push (Chest/Shoulders/Triceps),45,247,1. Lateral Raises (3 sets x 10-15 reps) | 2. Dumbbell Chest Flyes (3 sets x 10-15 reps) | 3. Pike Push-ups (3 sets x 10-15 reps) | 4. Barbell Bench Press (3 sets x 10-15 reps) | 5. Diamond Push-ups (3 sets x 10-15 reps)
