Workout_ID,Focus_Area,Difficulty,Routine,Goal
REHAB_2001,Rehabilitation,Beginner,Seated Shoulder Rolls | Cat-Cow Stretch | Gentle Walking,Recovery
REHAB_3552,Rehabilitation,Beginner,Neck Rotations | Seated Hamstring Stretch | Neck Rotations,Recovery
REHAB_3553,Rehabilitation,Beginner,Mindful Breathing | Calf Stretch on Wall | Gentle Walking,Recovery
REHAB_3554,Rehabilitation,Beginner,Pelvic Tilts | Lying Glute Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3555,Rehabilitation,Beginner,Progressive Muscle Relaxation | Cat-Cow Stretch | Seated Torso Twists (Light),Recovery
REHAB_3556,Rehabilitation,Beginner,Seated Shoulder Rolls | Lying Glute Stretch | Light Core Bracing,Recovery
REHAB_3557,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Wrist Rotations,Recovery
REHAB_3558,Rehabilitation,Beginner,Wrist Rotations | Seated Hamstring Stretch | Gentle Walking,Recovery
REHAB_3559,Rehabilitation,Beginner,Seated Shoulder Rolls | Child's Pose | Foam Rolling,Recovery
REHAB_3560,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Wrist Rotations,Recovery
REHAB_3561,Rehabilitation,Beginner,Guided Meditation | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_3562,Rehabilitation,Beginner,Box Breathing | Calf Stretch on Wall | Seated Shoulder Rolls,Recovery
REHAB_3563,Rehabilitation,Beginner,Deep Breathing | Lying Glute Stretch | Foam Rolling,Recovery
REHAB_3564,Rehabilitation,Beginner,Seated Shoulder Rolls | Overhead Reach | Seated Torso Twists (Light),Recovery
REHAB_3565,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_3566,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_3567,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_3568,Rehabilitation,Beginner,Guided Meditation | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_3569,Rehabilitation,Beginner,Seated Shoulder Rolls | Seated Hamstring Stretch | Neck Rotations,Recovery
REHAB_3570,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Gentle Walking,Recovery
REHAB_3571,Rehabilitation,Beginner,Wrist Rotations | Seated Hamstring Stretch | Neck Rotations,Recovery
REHAB_3572,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Foam Rolling,Recovery
REHAB_3573,Rehabilitation,Beginner,Wrist Rotations | Lying Glute Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3574,Rehabilitation,Beginner,Seated Shoulder Rolls | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_3575,Rehabilitation,Beginner,Progressive Muscle Relaxation | Seated Hamstring Stretch | Ankle Pumps,Recovery
REHAB_3576,Rehabilitation,Beginner,Neck Rotations | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_3577,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_3578,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Assisted Leg Raises,Recovery
REHAB_3579,Rehabilitation,Beginner,Neck Rotations | Cat-Cow Stretch | Neck Rotations,Recovery
REHAB_3580,Rehabilitation,Beginner,Seated Torso Twists (Light) | Lying Glute Stretch | Gentle Walking,Recovery
REHAB_3581,Rehabilitation,Beginner,Progressive Muscle Relaxation | Calf Stretch on Wall | Static Wall Sits (Shallow),Recovery
REHAB_3582,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Foam Rolling,Recovery
REHAB_3583,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Assisted Leg Raises,Recovery
REHAB_3584,Rehabilitation,Beginner,Guided Meditation | Seated Hamstring Stretch | Wrist Rotations,Recovery
REHAB_3585,Rehabilitation,Beginner,Neck Rotations | Child's Pose | Assisted Leg Raises,Recovery
REHAB_3586,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Neck Rotations,Recovery
REHAB_3587,Rehabilitation,Beginner,Mindful Breathing | Lying Glute Stretch | Ankle Pumps,Recovery
REHAB_3588,Rehabilitation,Beginner,Guided Meditation | Overhead Reach | Ankle Pumps,Recovery
REHAB_3589,Rehabilitation,Beginner,Neck Rotations | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_3590,Rehabilitation,Beginner,Progressive Muscle Relaxation | Cat-Cow Stretch | Isometric Towel Presses,Recovery
REHAB_3591,Rehabilitation,Beginner,Gentle Walking | Seated Hamstring Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3592,Rehabilitation,Beginner,Seated Shoulder Rolls | Cat-Cow Stretch | Isometric Towel Presses,Recovery
REHAB_3593,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3594,Rehabilitation,Beginner,Ankle Pumps | Child's Pose | Light Core Bracing,Recovery
REHAB_3595,Rehabilitation,Beginner,Deep Breathing | Seated Hamstring Stretch | Foam Rolling,Recovery
REHAB_3596,Rehabilitation,Beginner,Gentle Walking | Chest Opener Stretch | Foam Rolling,Recovery
REHAB_3597,Rehabilitation,Beginner,Seated Torso Twists (Light) | Child's Pose | Assisted Leg Raises,Recovery
REHAB_3598,Rehabilitation,Beginner,Ankle Pumps | Child's Pose | Assisted Leg Raises,Recovery
REHAB_3599,Rehabilitation,Beginner,Diaphragmatic Breathing | Cat-Cow Stretch | Seated Torso Twists (Light),Recovery
REHAB_3600,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_3601,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Glute Squeezes,Recovery
REHAB_3602,Rehabilitation,Beginner,Pelvic Tilts | Lying Glute Stretch | Seated Shoulder Rolls,Recovery
REHAB_3603,Rehabilitation,Beginner,Gentle Walking | Calf Stretch on Wall | Seated Shoulder Rolls,Recovery
REHAB_3604,Rehabilitation,Beginner,Neck Rotations | Child's Pose | Wrist Rotations,Recovery
REHAB_3605,Rehabilitation,Beginner,Gentle Walking | Knee-to-Chest Stretch | Assisted Leg Raises,Recovery
REHAB_3606,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Assisted Leg Raises,Recovery
REHAB_3607,Rehabilitation,Beginner,Pelvic Tilts | Lying Glute Stretch | Ankle Pumps,Recovery
REHAB_3608,Rehabilitation,Beginner,Box Breathing | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3609,Rehabilitation,Beginner,Progressive Muscle Relaxation | Child's Pose | Assisted Leg Raises,Recovery
REHAB_3610,Rehabilitation,Beginner,Seated Shoulder Rolls | Child's Pose | Foam Rolling,Recovery
REHAB_3611,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Assisted Leg Raises,Recovery
REHAB_3612,Rehabilitation,Beginner,Guided Meditation | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_3613,Rehabilitation,Beginner,Neck Rotations | Overhead Reach | Static Wall Sits (Shallow),Recovery
REHAB_3614,Rehabilitation,Beginner,Pelvic Tilts | Knee-to-Chest Stretch | Seated Torso Twists (Light),Recovery
REHAB_3615,Rehabilitation,Beginner,Seated Torso Twists (Light) | Seated Hamstring Stretch | Foam Rolling,Recovery
REHAB_3616,Rehabilitation,Beginner,Guided Meditation | Seated Hamstring Stretch | Seated Torso Twists (Light),Recovery
REHAB_3617,Rehabilitation,Beginner,Diaphragmatic Breathing | Seated Hamstring Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3618,Rehabilitation,Beginner,Deep Breathing | Lying Glute Stretch | Seated Shoulder Rolls,Recovery
REHAB_3619,Rehabilitation,Beginner,Seated Torso Twists (Light) | Child's Pose | Seated Shoulder Rolls,Recovery
REHAB_3620,Rehabilitation,Beginner,Seated Shoulder Rolls | Knee-to-Chest Stretch | Wrist Rotations,Recovery
REHAB_3621,Rehabilitation,Beginner,Deep Breathing | Knee-to-Chest Stretch | Ankle Pumps,Recovery
REHAB_3622,Rehabilitation,Beginner,Seated Torso Twists (Light) | Seated Hamstring Stretch | Pelvic Tilts,Recovery
REHAB_3623,Rehabilitation,Beginner,Neck Rotations | Cat-Cow Stretch | Glute Squeezes,Recovery
REHAB_3624,Rehabilitation,Beginner,Seated Shoulder Rolls | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_3625,Rehabilitation,Beginner,Seated Shoulder Rolls | Overhead Reach | Ankle Pumps,Recovery
REHAB_3626,Rehabilitation,Beginner,Wrist Rotations | Knee-to-Chest Stretch | Assisted Leg Raises,Recovery
REHAB_3627,Rehabilitation,Beginner,Seated Shoulder Rolls | Seated Hamstring Stretch | Seated Torso Twists (Light),Recovery
REHAB_3628,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Isometric Towel Presses,Recovery
REHAB_3629,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_3630,Rehabilitation,Beginner,Deep Breathing | Seated Hamstring Stretch | Assisted Leg Raises,Recovery
REHAB_3631,Rehabilitation,Beginner,Mindful Breathing | Lying Glute Stretch | Glute Squeezes,Recovery
REHAB_3632,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Ankle Pumps,Recovery
REHAB_3633,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Isometric Towel Presses,Recovery
REHAB_3634,Rehabilitation,Beginner,Ankle Pumps | Lying Glute Stretch | Isometric Towel Presses,Recovery
REHAB_3635,Rehabilitation,Beginner,Pelvic Tilts | Lying Glute Stretch | Seated Shoulder Rolls,Recovery
REHAB_3636,Rehabilitation,Beginner,Neck Rotations | Child's Pose | Static Wall Sits (Shallow),Recovery
REHAB_3637,Rehabilitation,Beginner,Guided Meditation | Child's Pose | Wrist Rotations,Recovery
REHAB_3638,Rehabilitation,Beginner,Pelvic Tilts | Cat-Cow Stretch | Seated Torso Twists (Light),Recovery
REHAB_3639,Rehabilitation,Beginner,Deep Breathing | Overhead Reach | Seated Shoulder Rolls,Recovery
REHAB_3640,Rehabilitation,Beginner,Wrist Rotations | Knee-to-Chest Stretch | Wrist Rotations,Recovery
REHAB_3641,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_3642,Rehabilitation,Beginner,Progressive Muscle Relaxation | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_3643,Rehabilitation,Beginner,Diaphragmatic Breathing | Seated Hamstring Stretch | Wrist Rotations,Recovery
REHAB_3644,Rehabilitation,Beginner,Progressive Muscle Relaxation | Seated Hamstring Stretch | Isometric Towel Presses,Recovery
REHAB_3645,Rehabilitation,Beginner,Seated Shoulder Rolls | Knee-to-Chest Stretch | Light Core Bracing,Recovery
REHAB_3646,Rehabilitation,Beginner,Seated Torso Twists (Light) | Calf Stretch on Wall | Neck Rotations,Recovery
REHAB_3647,Rehabilitation,Beginner,Seated Torso Twists (Light) | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_3648,Rehabilitation,Beginner,Box Breathing | Child's Pose | Foam Rolling,Recovery
REHAB_3649,Rehabilitation,Beginner,Guided Meditation | Child's Pose | Seated Torso Twists (Light),Recovery
REHAB_3650,Rehabilitation,Beginner,Wrist Rotations | Overhead Reach | Neck Rotations,Recovery
REHAB_3651,Rehabilitation,Beginner,Progressive Muscle Relaxation | Lying Glute Stretch | Ankle Pumps,Recovery
REHAB_3652,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Pelvic Tilts,Recovery
REHAB_3653,Rehabilitation,Beginner,Progressive Muscle Relaxation | Knee-to-Chest Stretch | Ankle Pumps,Recovery
REHAB_3654,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Foam Rolling,Recovery
REHAB_3655,Rehabilitation,Beginner,Seated Torso Twists (Light) | Seated Hamstring Stretch | Neck Rotations,Recovery
REHAB_3656,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Light Core Bracing,Recovery
REHAB_3657,Rehabilitation,Beginner,Box Breathing | Lying Glute Stretch | Gentle Walking,Recovery
REHAB_3658,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Seated Torso Twists (Light),Recovery
REHAB_3659,Rehabilitation,Beginner,Seated Torso Twists (Light) | Cat-Cow Stretch | Seated Torso Twists (Light),Recovery
REHAB_3660,Rehabilitation,Beginner,Mindful Breathing | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_3661,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_3662,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_3663,Rehabilitation,Beginner,Deep Breathing | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3664,Rehabilitation,Beginner,Box Breathing | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_3665,Rehabilitation,Beginner,Guided Meditation | Cat-Cow Stretch | Wrist Rotations,Recovery
REHAB_3666,Rehabilitation,Beginner,Seated Torso Twists (Light) | Seated Hamstring Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3667,Rehabilitation,Beginner,Guided Meditation | Lying Glute Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3668,Rehabilitation,Beginner,Seated Shoulder Rolls | Lying Glute Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3669,Rehabilitation,Beginner,Gentle Walking | Cat-Cow Stretch | Ankle Pumps,Recovery
REHAB_3670,Rehabilitation,Beginner,Wrist Rotations | Overhead Reach | Static Wall Sits (Shallow),Recovery
REHAB_3671,Rehabilitation,Beginner,Guided Meditation | Child's Pose | Gentle Walking,Recovery
REHAB_3672,Rehabilitation,Beginner,Neck Rotations | Calf Stretch on Wall | Gentle Walking,Recovery
REHAB_3673,Rehabilitation,Beginner,Guided Meditation | Cat-Cow Stretch | Gentle Walking,Recovery
REHAB_3674,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Foam Rolling,Recovery
REHAB_3675,Rehabilitation,Beginner,Guided Meditation | Lying Glute Stretch | Seated Shoulder Rolls,Recovery
REHAB_3676,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Light Core Bracing,Recovery
REHAB_3677,Rehabilitation,Beginner,Seated Shoulder Rolls | Overhead Reach | Seated Torso Twists (Light),Recovery
REHAB_3678,Rehabilitation,Beginner,Progressive Muscle Relaxation | Seated Hamstring Stretch | Seated Torso Twists (Light),Recovery
REHAB_3679,Rehabilitation,Beginner,Seated Shoulder Rolls | Cat-Cow Stretch | Foam Rolling,Recovery
REHAB_3680,Rehabilitation,Beginner,Deep Breathing | Cat-Cow Stretch | Isometric Towel Presses,Recovery
REHAB_3681,Rehabilitation,Beginner,Pelvic Tilts | Seated Hamstring Stretch | Assisted Leg Raises,Recovery
REHAB_3682,Rehabilitation,Beginner,Guided Meditation | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_3683,Rehabilitation,Beginner,Guided Meditation | Knee-to-Chest Stretch | Isometric Towel Presses,Recovery
REHAB_3684,Rehabilitation,Beginner,Seated Shoulder Rolls | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_3685,Rehabilitation,Beginner,Guided Meditation | Knee-to-Chest Stretch | Isometric Towel Presses,Recovery
REHAB_3686,Rehabilitation,Beginner,Neck Rotations | Overhead Reach | Seated Torso Twists (Light),Recovery
REHAB_3687,Rehabilitation,Beginner,Seated Shoulder Rolls | Seated Hamstring Stretch | Light Core Bracing,Recovery
REHAB_3688,Rehabilitation,Beginner,Diaphragmatic Breathing | Lying Glute Stretch | Wrist Rotations,Recovery
REHAB_3689,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Isometric Towel Presses,Recovery
REHAB_3690,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3691,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3692,Rehabilitation,Beginner,Seated Torso Twists (Light) | Calf Stretch on Wall | Gentle Walking,Recovery
REHAB_3693,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Neck Rotations,Recovery
REHAB_3694,Rehabilitation,Beginner,Deep Breathing | Seated Hamstring Stretch | Glute Squeezes,Recovery
REHAB_3695,Rehabilitation,Beginner,Ankle Pumps | Overhead Reach | Foam Rolling,Recovery
REHAB_3696,Rehabilitation,Beginner,Wrist Rotations | Cat-Cow Stretch | Seated Shoulder Rolls,Recovery
REHAB_3697,Rehabilitation,Beginner,Box Breathing | Calf Stretch on Wall | Ankle Pumps,Recovery
REHAB_3698,Rehabilitation,Beginner,Gentle Walking | Child's Pose | Wrist Rotations,Recovery
REHAB_3699,Rehabilitation,Beginner,Diaphragmatic Breathing | Lying Glute Stretch | Glute Squeezes,Recovery
REHAB_3700,Rehabilitation,Beginner,Mindful Breathing | Lying Glute Stretch | Neck Rotations,Recovery
REHAB_3701,Rehabilitation,Beginner,Diaphragmatic Breathing | Seated Hamstring Stretch | Isometric Towel Presses,Recovery
REHAB_3702,Rehabilitation,Beginner,Wrist Rotations | Chest Opener Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3703,Rehabilitation,Beginner,Wrist Rotations | Cat-Cow Stretch | Seated Shoulder Rolls,Recovery
REHAB_3704,Rehabilitation,Beginner,Seated Shoulder Rolls | Cat-Cow Stretch | Seated Shoulder Rolls,Recovery
REHAB_3705,Rehabilitation,Beginner,Guided Meditation | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_3706,Rehabilitation,Beginner,Ankle Pumps | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_3707,Rehabilitation,Beginner,Progressive Muscle Relaxation | Child's Pose | Static Wall Sits (Shallow),Recovery
REHAB_3708,Rehabilitation,Beginner,Seated Shoulder Rolls | Lying Glute Stretch | Neck Rotations,Recovery
REHAB_3709,Rehabilitation,Beginner,Mindful Breathing | Cat-Cow Stretch | Ankle Pumps,Recovery
REHAB_3710,Rehabilitation,Beginner,Progressive Muscle Relaxation | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_3711,Rehabilitation,Beginner,Progressive Muscle Relaxation | Knee-to-Chest Stretch | Assisted Leg Raises,Recovery
REHAB_3712,Rehabilitation,Beginner,Ankle Pumps | Child's Pose | Glute Squeezes,Recovery
REHAB_3713,Rehabilitation,Beginner,Ankle Pumps | Calf Stretch on Wall | Isometric Towel Presses,Recovery
REHAB_3714,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Wrist Rotations,Recovery
REHAB_3715,Rehabilitation,Beginner,Deep Breathing | Calf Stretch on Wall | Ankle Pumps,Recovery
REHAB_3716,Rehabilitation,Beginner,Seated Torso Twists (Light) | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_3717,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Seated Shoulder Rolls,Recovery
REHAB_3718,Rehabilitation,Beginner,Progressive Muscle Relaxation | Child's Pose | Static Wall Sits (Shallow),Recovery
REHAB_3719,Rehabilitation,Beginner,Pelvic Tilts | Calf Stretch on Wall | Light Core Bracing,Recovery
REHAB_3720,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_3721,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Light Core Bracing,Recovery
REHAB_3722,Rehabilitation,Beginner,Wrist Rotations | Cat-Cow Stretch | Wrist Rotations,Recovery
REHAB_3723,Rehabilitation,Beginner,Seated Shoulder Rolls | Cat-Cow Stretch | Seated Shoulder Rolls,Recovery
REHAB_3724,Rehabilitation,Beginner,Diaphragmatic Breathing | Lying Glute Stretch | Seated Shoulder Rolls,Recovery
REHAB_3725,Rehabilitation,Beginner,Pelvic Tilts | Cat-Cow Stretch | Assisted Leg Raises,Recovery
REHAB_3726,Rehabilitation,Beginner,Guided Meditation | Seated Hamstring Stretch | Foam Rolling,Recovery
REHAB_3727,Rehabilitation,Beginner,Seated Shoulder Rolls | Seated Hamstring Stretch | Glute Squeezes,Recovery
REHAB_3728,Rehabilitation,Beginner,Ankle Pumps | Overhead Reach | Isometric Towel Presses,Recovery
REHAB_3729,Rehabilitation,Beginner,Ankle Pumps | Lying Glute Stretch | Gentle Walking,Recovery
REHAB_3730,Rehabilitation,Beginner,Wrist Rotations | Knee-to-Chest Stretch | Foam Rolling,Recovery
REHAB_3731,Rehabilitation,Beginner,Wrist Rotations | Chest Opener Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3732,Rehabilitation,Beginner,Seated Torso Twists (Light) | Child's Pose | Pelvic Tilts,Recovery
REHAB_3733,Rehabilitation,Beginner,Gentle Walking | Lying Glute Stretch | Isometric Towel Presses,Recovery
REHAB_3734,Rehabilitation,Beginner,Ankle Pumps | Knee-to-Chest Stretch | Wrist Rotations,Recovery
REHAB_3735,Rehabilitation,Beginner,Neck Rotations | Cat-Cow Stretch | Seated Torso Twists (Light),Recovery
REHAB_3736,Rehabilitation,Beginner,Progressive Muscle Relaxation | Seated Hamstring Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3737,Rehabilitation,Beginner,Box Breathing | Child's Pose | Isometric Towel Presses,Recovery
